,global_rank,title,id,release_date,day,month,year,max_theaters_used,first_day_sales,first_weekend_sales,first_week_sales,total_sales,viewers_by_theaters,Unnamed: 0,tmdb_id,budget,imdb_id,original_language,original_title,tmdb_popularity,runtime,tagline,tmdb_vote_count,tmdb_vote_average,cast1,cast1_popularity,cast2,cast2_popularity,cast3,cast3_popularity
2823,2786,Shadow Dancer,13150,2013-02-06,6,2,2013,76,2947.0,23384.0,30150,59427,781.0,1663.0,84336.0,6300000.0,tt1770734,en,Shadow Dancer,11.88,100.0,Il lui a laissé le choix : 25 ans de prison ou espionner les siens…,200.0,5.9,Andrea Riseborough,16.933,Clive Owen,9.461,Gillian Anderson,15.962
2824,2787,Faust,12878,2012-06-20,20,6,2012,34,2533.0,15127.0,23835,59335,1745.0,10.0,77560.0,0.0,tt1437357,de,Faust,7.633,139.0,,162.0,6.7,Johannes Zeiler,2.769,Anton Adasinsky,0.869,Isolda Dychauk,7.649
2825,2788,Tu mérites un amour,19678,2019-09-11,11,9,2019,103,4915.0,20248.0,26804,58924,572.0,3380.0,596860.0,0.0,tt10223546,fr,Tu mérites un amour,4.508,102.0,,60.0,6.0,Hafsia Herzi,5.927,Djanis Bouzyani,2.423,Jérémie Laheurte,5.708
2826,2789,L'Homme aux mille visages,17031,2017-04-12,12,4,2017,55,3012.0,17639.0,26464,58827,1069.0,2785.0,46206.0,0.0,tt1609807,en,Who Is Clark Rockefeller?,4.386,95.0,,11.0,5.5,Eric McCormack,5.15,Sherry Stringfield,6.642,Emily Alyn Lind,15.637
2827,2790,'71,14725,2014-11-05,5,11,2014,81,3581.0,17005.0,32013,58697,724.0,487.0,252178.0,11000000.0,tt2614684,en,'71,15.313,99.0,Il va devoir se battre pour rentrer sain et sauf.,891.0,6.8,Jack O'Connell,8.423,Sean Harris,10.279,Paul Anderson,30.852
2828,2791,Des nouvelles de la planète Mars,15733,2016-03-09,9,3,2016,166,5881.0,32016.0,40312,58663,353.0,,,,,,,,,,,,,,,,,
2829,2792,The Cut,14846,2015-01-14,14,1,2015,98,4482.0,19731.0,25397,58642,598.0,,,,,,,,,,,,,,,,,
2830,2793,C'est la fin,13199,2013-10-09,9,10,2013,90,3951.0,30101.0,36050,58602,651.0,1576.0,109414.0,32000000.0,tt1245492,en,This Is the End,39.78,107.0,,5354.0,6.2,James Franco,10.573,Jonah Hill,11.038,Seth Rogen,14.541
2831,2794,La Horde,11170,2010-02-10,10,2,2010,119,7005.0,37802.0,48098,58584,492.0,586.0,37905.0,0.0,tt1183276,fr,La Horde,9.348,98.0,,328.0,5.9,Claude Perron,5.032,Jean-Pierre Martins,4.548,Ériq Ebouaney,2.26
2832,2795,Le Grand Bal,18751,2018-10-31,31,10,2018,47,,15329.0,17692,58579,1246.0,3671.0,525427.0,0.0,tt8269490,fr,Le Grand Bal,0.603,89.0,,15.0,6.6,,,,,,
2833,2796,Les Espiègles,15721,2016-02-10,10,2,2016,136,2890.0,7412.0,15043,58482,430.0,,,,,,,,,,,,,,,,,
2834,2797,La Ballade de l'Impossible,12123,2011-05-04,4,5,2011,57,3748.0,20173.0,25459,58430,1025.0,,,,,,,,,,,,,,,,,
2835,2798,No Land's Song,15771,2016-03-16,16,3,2016,44,8307.0,172230.0,22317,58384,1326.0,1152.0,339568.0,0.0,tt3614356,en,No Land's Song,1.4,91.0,,10.0,6.6,Sara Najafi,0.6,Sayeh Sodeyfi,0.6,Parvin Azimi,0.6
2836,2799,Very Cold Trip,11994,2011-02-09,9,2,2011,141,5132.0,37570.0,47737,58362,413.0,2068.0,58764.0,0.0,tt1454505,fi,Napapiirin sankarit,4.769,92.0,,68.0,6.5,Jussi Vatanen,3.255,Jasper Pääkkönen,6.011,Timo Lavikainen,3.291
2837,2800,I Wish (nos voeux secrets),12780,2012-04-11,11,4,2012,17,1345.0,12415.0,16753,58330,3431.0,,,,,,,,,,,,,,,,,
2838,2801,Life (2015),15411,2015-09-09,9,9,2015,91,3341.0,24580.0,31580,58324,640.0,,,,,,,,,,,,,,,,,
2839,2802,Capelito le champignon magique,11927,2010-10-27,27,10,2010,53,5216.0,12747.0,19617,58301,1100.0,585.0,57390.0,0.0,tt0383245,fr,Capelito Daddy,0.6,42.0,,0.0,0.0,Amanda Delgado,0.6,,,,
2840,2803,"Fidelio, l’odyssée d’Alice",14967,2014-12-24,24,12,2014,55,1529.0,14849.0,20627,58175,1057.0,486.0,285023.0,0.0,tt3800010,fr,"Fidelio, l’odyssée d’Alice",3.173,92.0,,27.0,5.8,Ariane Labed,10.941,Melvil Poupaud,5.984,Anders Danielsen Lie,9.313
2841,2804,La Clé des champs,12616,2011-12-21,21,12,2011,222,6244.0,19361.0,30417,58102,261.0,,,,,,,,,,,,,,,,,
2842,2805,Enfance clandestine,13608,2013-05-08,8,5,2013,56,3110.0,16346.0,20221,58097,1037.0,1575.0,127880.0,0.0,tt1726888,es,Infancia clandestina,3.185,110.0,,46.0,6.9,Natalia Oreiro,5.942,César Troncoso,3.613,Teo Gutiérrez Moreno,1.4
2843,2806,Belle comme la femme d'un autre,14000,2014-01-22,22,1,2014,153,4278.0,33899.0,44356,57958,378.0,485.0,253686.0,0.0,tt2577876,fr,Belle comme la femme d'un autre,2.812,90.0,,42.0,4.9,Olivier Marchal,7.345,Zabou Breitman,6.218,Audrey Fleurot,20.719
2844,2807,Un beau voyou,18822,2019-01-02,2,1,2019,91,5179.0,27110.0,33521,57956,636.0,,,,,,,,,,,,,,,,,
2845,2808,"Les Aventures de Philibert, capitaine puceau",12026,2011-04-06,6,4,2011,303,5794.0,,47299,57896,191.0,,,,,,,,,,,,,,,,,
2846,2809,Une famille respectable,13120,2012-10-31,31,10,2012,41,2385.0,17546.0,22090,57772,1409.0,115.0,136424.0,0.0,tt2229056,fa,Yek Khanévadéh-e Mohtaram,1.114,90.0,,8.0,5.5,Babak Hamidian,3.766,Mehrdad Sedighian,1.216,Ahoo Kheradmand,1.094
2847,2810,Wrong Cops,14159,2014-03-19,19,3,2014,47,3469.0,19021.0,24849,57757,1228.0,374.0,158990.0,0.0,tt2166616,en,Wrong Cops,9.075,83.0,,213.0,6.2,Mark Burnham,6.206,Steve Little,6.464,Eric Judor,3.337
2848,2811,Petit Corbeau,13562,2013-03-27,27,3,2013,70,2153.0,,10349,57746,824.0,,,,,,,,,,,,,,,,,
2849,2812,#La Belle et la bête (1946) (Rep. 2013),13873,2013-09-25,25,9,2013,21,,3369.0,4698,57723,2748.0,,,,,,,,,,,,,,,,,
2850,2813,Lukas,18252,2018-08-22,22,8,2018,162,11171.0,34823.0,43011,57671,355.0,3670.0,525554.0,3383890.0,tt7816392,fr,Lukas,17.598,82.0,,264.0,6.3,Jean-Claude Van Damme,22.502,Sami Bouajila,9.425,Sveva Alviti,3.169
2851,2814,Foxtrot,18094,2018-04-25,25,4,2018,54,3873.0,17892.0,25961,57570,1066.0,,,,,,,,,,,,,,,,,
2852,2815,Bodybuilder,14594,2014-10-01,1,10,2014,115,5980.0,33098.0,40631,57549,500.0,373.0,270920.0,0.0,tt3446852,fr,Bodybuilder,5.115,104.0,,64.0,5.7,François Yolin Gauvin,1.252,Nicolas Duvauchelle,3.52,Vincent Rottiers,6.096
2853,2816,Swagger,16487,2016-11-16,16,11,2016,39,5369.0,14491.0,17434,57529,1475.0,1298.0,396917.0,0.0,tt5535406,fr,Swagger,1.7,84.0,,24.0,6.5,Aïssatou Dia,0.6,Mariyama Diallo,0.6,Abou Fofana,0.6
2854,2817,The Rover,14211,2014-06-04,4,6,2014,127,5029.0,23792.0,33955,57466,452.0,372.0,157845.0,12250000.0,tt2345737,en,The Rover,44.655,103.0,Craignez l'homme qui n'a plus rien à perdre...,746.0,6.3,Guy Pearce,16.057,Robert Pattinson,53.124,Scoot McNairy,12.788
2855,2818,Shokuzai - Celles qui voulaient oublier,13632,2013-06-05,5,6,2013,38,,,13740,57391,1510.0,,,,,,,,,,,,,,,,,
2856,2819,Belgica,15731,2016-03-02,2,3,2016,104,3719.0,22053.0,28447,57349,551.0,1297.0,330697.0,0.0,tt3544218,nl,Belgica,6.283,127.0,,97.0,5.8,Stef Aerts,3.202,Tom Vermeir,1.756,Dominique Van Malder,3.211
2857,2820,Téhéran Tabou,17490,2017-10-04,4,10,2017,58,2389.0,15062.0,20358,57246,987.0,2784.0,453364.0,0.0,tt5584796,fa,تهران تابو,5.762,96.0,,66.0,7.1,Arash Marandi,2.006,Alireza Bayram,2.12,Şiir Eloğlu,0.6
2858,2821,Le Potager de mon grand-père,15902,2016-04-20,20,4,2016,16,,436.0,2963,57233,3577.0,,,,,,,,,,,,,,,,,
2859,2822,UglyDolls,19318,2019-07-10,10,7,2019,302,4166.0,19636.0,26929,57179,189.0,3378.0,454458.0,45000000.0,tt1946502,en,UglyDolls,28.062,87.0,Une aventure dollement fun,354.0,6.7,Kelly Brianne,4.809,Nick Jonas,8.376,Janelle Monáe,5.619
2860,2823,Sound of Noise,11995,2010-12-29,29,12,2010,40,2908.0,14621.0,17945,57175,1429.0,584.0,48392.0,4466000.0,tt1278449,sv,Sound of Noise,6.344,102.0,,111.0,7.3,Bengt Nilsson,0.6,Sanna Persson,3.014,Magnus Börjeson,0.6
2861,2824,La Nostra vita,12099,2011-04-06,6,4,2011,72,3156.0,17048.0,25514,57041,792.0,,,,,,,,,,,,,,,,,
2862,2825,Imogene,13651,2013-08-07,7,8,2013,101,6736.0,25755.0,32432,56965,564.0,,,,,,,,,,,,,,,,,
2863,2826,My Movie Project,13187,2013-06-19,19,6,2013,129,5010.0,29139.0,39743,56945,441.0,1570.0,87818.0,6000000.0,tt1333125,en,Movie 43,74.155,90.0,Les plus grande stars d'Hollywood dans une comédie plus subversive que jamais.,1888.0,4.5,Hugh Jackman,21.876,Kate Winslet,17.521,Anna Faris,17.612
2864,2827,Vers la lumière,17761,2018-01-10,10,1,2018,95,4538.0,19957.0,26544,56942,599.0,3668.0,679108.0,0.0,,fr,Vers la lumière,0.6,0.0,,0.0,0.0,Nicolas Koline,1.176,Vladimir Strizhevsky,1.4,Varvara Yanova,0.631
2865,2828,La Cordillère des songes,19807,2019-10-30,30,10,2019,47,3987.0,15292.0,18687,56941,1211.0,3377.0,582944.0,0.0,tt9567718,es,La cordillera de los sueños,2.164,85.0,,16.0,7.4,Jorge Baradit,0.828,Pablo Salas,0.6,Javiera Parra,0.6
2866,2829,Nuit blanche,12464,2011-11-16,16,11,2011,116,6054.0,33500.0,42683,56862,490.0,2171.0,79070.0,3450000.0,tt1683921,fr,Nuit blanche,9.498,99.0,Ils lui ont pris ce qu'il a de plus cher,106.0,6.0,Tomer Sisley,4.872,Serge Riaboukine,1.43,Julien Boisselier,3.509
2867,2830,Elle s'appelle RUBY,12918,2012-10-03,3,10,2012,41,,20859.0,27469,56835,1386.0,,,,,,,,,,,,,,,,,
2868,2831,Le Vilain petit canard,12584,2011-11-02,2,11,2011,50,1742.0,5964.0,6641,56663,1133.0,,,,,,,,,,,,,,,,,
2869,2832,"Winx Club, l'aventure magique 3D",12007,2011-04-06,6,4,2011,191,5325.0,,24036,56515,295.0,,,,,,,,,,,,,,,,,
2870,2833,Voyage à travers le cinéma français,16326,2016-10-12,12,10,2016,28,1140.0,6387.0,9706,56459,2016.0,1295.0,798143.0,0.0,tt5652594,fr,Voyage à travers le cinéma français,0.839,201.0,,7.0,8.2,Bertrand Tavernier,1.891,,,,
2871,2834,Vendeur,15844,2016-05-04,4,5,2016,158,,26496.0,35947,56400,356.0,,,,,,,,,,,,,,,,,
2872,2835,Xenia,14411,2014-06-18,18,6,2014,53,2312.0,10703.0,15299,56399,1064.0,371.0,266061.0,0.0,tt3186946,el,Xenia,3.901,128.0,,50.0,6.1,Kostas Nikoulis,3.674,Nikos Gelia,3.571,Yannis Stankoglou,5.916
2873,2836,Le Grand jour,15440,2015-09-23,23,9,2015,147,3309.0,22528.0,29028,56383,383.0,,,,,,,,,,,,,,,,,
2874,2837,Une autre vie,13990,2014-01-22,22,1,2014,155,6761.0,31287.0,40454,56327,363.0,370.0,247319.0,0.0,tt2700582,fr,Une autre vie,1.212,95.0,,18.0,5.3,JoeyStarr,4.49,Virginie Ledoyen,14.374,Jasmine Trinca,10.591
2875,2838,Eden,14784,2014-11-19,19,11,2014,122,6223.0,25779.0,31663,56137,460.0,,,,,,,,,,,,,,,,,
2876,2839,Un Français,15302,2015-06-10,10,6,2015,70,6167.0,25243.0,31574,56085,801.0,282.0,337730.0,0.0,tt4168502,fr,Un Français,4.552,98.0,,75.0,6.0,Alban Lenoir,8.282,Samuel Jouy,5.893,Paul Hamy,3.393
2877,2840,Crosswind - La croisée des vents,15142,2015-03-11,11,3,2015,63,2109.0,15562.0,20436,56042,889.0,281.0,262009.0,650000.0,tt2534660,et,Risttuules,3.503,90.0,,31.0,7.1,Laura Peterson,4.657,Tarmo Song,0.6,Mirt Preegel,0.6
2878,2841,L'Astragale (2015),15170,2015-04-08,8,4,2015,105,3842.0,21853.0,26412,55786,531.0,,,,,,,,,,,,,,,,,
2879,2842,César doit mourir,13105,2012-10-17,17,10,2012,41,1688.0,13873.0,17728,55743,1359.0,113.0,96821.0,0.0,tt2177511,it,Cesare deve morire,6.436,76.0,,115.0,7.3,Giovanni Arcuri,1.094,Cosimo Rega,0.6,Salvatore Striano,1.4
2880,2843,My Own Love Song,11239,2010-04-07,7,4,2010,160,6287.0,25501.0,37383,55740,348.0,583.0,43609.0,1600000.0,tt1193507,en,My Own Love Song,8.366,97.0,,47.0,6.3,Renée Zellweger,11.524,Forest Whitaker,16.567,Madeline Zima,15.512
2881,2844,Disparue,12681,2012-05-23,23,5,2012,98,4270.0,23481.0,31901,55737,568.0,,,,,,,,,,,,,,,,,
2882,2845,Night Moves (2014),13780,2014-04-23,23,4,2014,60,3127.0,25229.0,30536,55726,928.0,,,,,,,,,,,,,,,,,
2883,2846,La Colère d’un homme patient,17055,2017-04-26,26,4,2017,50,3174.0,11443.0,29115,55716,1114.0,2782.0,411638.0,1200000.0,tt4771896,es,Tarde para la ira,14.533,92.0,,368.0,6.6,Antonio de la Torre,1.987,Luis Callejo,3.079,Ruth Díaz,2.687
2884,2847,L'Hiver féérique,15666,2015-11-18,18,11,2015,33,739.0,2025.0,2038,55627,1685.0,,,,,,,,,,,,,,,,,
2885,2848,Harry Brown,11054,2011-01-12,12,1,2011,75,2888.0,22167.0,28608,55609,741.0,2168.0,25941.0,7300000.0,tt1289406,en,Harry Brown,11.577,93.0,,768.0,6.8,Michael Caine,16.713,Emily Mortimer,7.375,Iain Glen,14.482
2886,2849,The Trip,12227,2011-07-20,20,7,2011,32,3335.0,19053.0,23155,55549,1735.0,2167.0,63578.0,0.0,tt1740047,en,The Trip,17.653,111.0,,235.0,6.8,Steve Coogan,10.042,Rob Brydon,8.507,Claire Keelan,8.057
2887,2850,Le dernier voyage de Tanya,11839,2010-11-03,3,11,2010,0,1631.0,13201.0,17127,55534,inf,582.0,51276.0,0.0,tt1693830,ru,Овсянки,4.024,74.0,,46.0,6.7,Yuliya Aug,3.211,Igor Sergeev,0.652,Viktor Sukhorukov,4.886
2888,2851,Daddy Cool (2015),15272,2015-07-08,8,7,2015,122,5071.0,22221.0,31001,55529,455.0,,,,,,,,,,,,,,,,,
2889,2852,Aux yeux de tous,12763,2012-04-04,4,4,2012,67,3053.0,22368.0,32459,55494,828.0,111.0,98277.0,0.0,tt2106321,fr,Aux yeux de tous,2.793,85.0,,30.0,6.1,Mélanie Doutey,2.938,Olivier Barthélémy,3.781,Francis Renaud,1.271
2890,2853,Les Voies du destin,14137,2014-06-11,11,6,2014,164,4458.0,26911.0,36282,55456,338.0,367.0,127560.0,18000000.0,tt2058107,en,The Railway Man,11.642,107.0,la vengeance n'est jamais une ligne droite.,601.0,6.9,Colin Firth,15.249,Nicole Kidman,23.202,Stellan Skarsgård,22.138
2891,2854,#Mon voisin Totoro (Rep. 2018),18227,2018-06-13,13,6,2018,141,3820.0,15978.0,17874,55370,392.0,,,,,,,,,,,,,,,,,
2892,2855,"La Vierge, les Coptes et Moi",13014,2012-08-29,29,8,2012,26,1909.0,11095.0,14088,55233,2124.0,110.0,130099.0,0.0,tt2229253,fr,"La Vierge, les Coptes et Moi",0.632,85.0,,7.0,7.1,Samir Abdel Messeeh,1.38,Namir Abdel Messeeh,0.6,,
2893,2856,La Dernière piste,12306,2011-06-22,22,6,2011,30,2002.0,11573.0,15699,55028,1834.0,,,,,,,,,,,,,,,,,
2894,2857,"Agatha, ma voisine détective",17865,2018-02-07,7,2,2018,60,1188.0,3720.0,4641,54996,916.0,3666.0,459556.0,0.0,tt5966350,da,NABOspionen,0.736,75.0,,3.0,5.7,Simone Edemann Møgelbjerg,0.6,Anne-Grethe Bjarup Riis,1.388,Mette Kristine Sloth,0.6
2895,2858,Zoolander 2,15286,2016-03-02,2,3,2016,226,9381.0,42796.0,46701,54872,242.0,1293.0,329833.0,50000000.0,tt1608290,en,Zoolander 2,18.277,102.0,,1850.0,4.8,Ben Stiller,13.39,Owen Wilson,34.946,Will Ferrell,9.602
2896,2859,La Passion d'Augustine,15831,2016-03-30,30,3,2016,62,2073.0,10528.0,14802,54794,883.0,1292.0,331797.0,7400000.0,tt4392438,fr,La Passion d'Augustine,3.153,103.0,,16.0,7.0,Céline Bonnier,4.003,Lysandre Ménard,0.6,Diane Lavallée,3.426
2897,2860,Mesures exceptionnelles,11059,2010-03-17,17,3,2010,120,2988.0,33673.0,52376,54780,456.0,581.0,27569.0,31000000.0,tt1244659,en,Extraordinary Measures,10.041,105.0,N'attendez pas de miracles. Provoquez-le.,247.0,6.2,Brendan Fraser,14.788,Harrison Ford,18.142,Keri Russell,13.056
2898,2861,La Sorcière dans les airs,13880,2013-11-27,27,11,2013,91,4125.0,,15074,54711,601.0,,,,,,,,,,,,,,,,,
2899,2862,Rendez-vous à Kiruna,13198,2013-01-30,30,1,2013,73,3355.0,18447.0,23488,54674,748.0,1568.0,163736.0,0.0,tt2396639,fr,Rendez-vous à Kiruna,1.034,97.0,,5.0,5.2,Jean-Pierre Darroussin,1.531,Anastasios Soulis,4.171,Claes Ljungmark,3.133
2900,2863,Rêves d'or,13951,2013-12-04,4,12,2013,55,4892.0,14316.0,18907,54561,992.0,1567.0,186976.0,2500000.0,tt2042583,es,La jaula de oro,7.231,108.0,,116.0,6.7,Karen Martínez,0.6,Rodolfo Domínguez,0.6,Brandon López,0.704
2901,2864,One Piece Z,13420,2013-05-15,15,5,2013,80,1535.0,,34315,54532,681.0,,,,,,,,,,,,,,,,,
2902,2865,"Emily Dickinson, A Quiet Passion",17075,2017-05-03,3,5,2017,54,2214.0,18311.0,25459,54463,1008.0,,,,,,,,,,,,,,,,,
2903,2866,Retour à Ithaque,14916,2014-12-03,3,12,2014,61,2856.0,17501.0,22224,54400,891.0,366.0,284290.0,0.0,tt3480158,fr,Retour à Ithaque,1.189,95.0,,23.0,6.1,Isabel Cristina Santos Téllez,0.6,Jorge Perugorría,0.708,Fernando Hechavarría,0.6
2904,2867,Mémoires de jeunesse,15455,2015-09-23,23,9,2015,64,3584.0,22889.0,29139,54376,849.0,183.0,284689.0,0.0,tt1441953,en,Testament of Youth,11.439,129.0,,663.0,7.3,Alicia Vikander,18.177,Kit Harington,10.047,Taron Egerton,16.306
2905,2868,Spartacus & Cassandra,15081,2015-02-11,11,2,2015,26,4487.0,10326.0,13593,54352,2090.0,181.0,314578.0,0.0,tt3685888,fr,Spartacus & Cassandra,1.4,80.0,,5.0,7.0,Cassandra Dumitru,0.6,Spartacus Ursu,0.6,,
2906,2869,White Bird,14678,2014-10-15,15,10,2014,58,4737.0,19469.0,26905,54290,936.0,365.0,157825.0,0.0,tt2238050,en,White Bird in a Blizzard,11.269,91.0,,630.0,6.2,Shailene Woodley,19.95,Eva Green,19.293,Christopher Meloni,10.161
2907,2870,360,12858,2012-07-25,25,7,2012,70,3463.0,20826.0,27743,54285,775.0,109.0,89455.0,0.0,tt1680045,en,360,11.526,110.0,,215.0,5.8,Rachel Weisz,15.453,Jude Law,18.596,Ben Foster,6.997
2908,2871,Les Filles d'Avril,17275,2017-08-02,2,8,2017,58,3567.0,16048.0,21242,54212,934.0,2910.0,449754.0,0.0,tt6397762,es,Las hijas de Abril,11.147,90.0,,38.0,5.8,Emma Suárez,3.442,Ana Valeria Becerril,6.048,Enrique Arrizon,2.552
2909,2872,Tsar,11804,2010-01-13,13,1,2010,20,1142.0,12368.0,15690,54169,2708.0,,,,,,,,,,,,,,,,,
2910,2873,A la découverte du monde,17522,2017-09-06,6,9,2017,70,1045.0,3833.0,3908,54168,773.0,,,,,,,,,,,,,,,,,
2911,2874,Argentina,15679,2015-12-30,30,12,2015,45,4152.0,17184.0,20695,54103,1202.0,,,,,,,,,,,,,,,,,
2912,2875,Journal de France,12869,2012-06-13,13,6,2012,65,2394.0,15469.0,20661,53930,829.0,108.0,126326.0,0.0,tt2399523,fr,Journal de France,1.418,100.0,,16.0,6.8,Raymond Depardon,0.6,Claudine Nougaret,0.6,,
2913,2876,Le dernier jour d'Yitzhak Rabin,15608,2015-12-16,16,12,2015,29,2128.0,12561.0,16938,53897,1858.0,,,,,,,,,,,,,,,,,
2914,2877,Souvenir,16593,2016-12-21,21,12,2016,118,5040.0,17675.0,26809,53869,456.0,1291.0,585381.0,0.0,tt6473982,es,Souvenir,41.367,113.0,,28.0,6.6,Paulina Gaitán,12.373,Marco Pérez,0.6,Yuriria del Valle,1.96
2915,2878,L'Intelligence des Arbres,17621,2017-09-27,27,9,2017,12,1251.0,5604.0,6870,53865,4488.0,,,,,,,,,,,,,,,,,
2916,2879,Petites casseroles,15486,2015-09-23,23,9,2015,80,2486.0,4666.0,5441,53808,672.0,179.0,372770.0,0.0,tt5738402,fr,Petites casseroles,0.84,41.0,,1.0,9.0,,,,,,
2917,2880,Mise à mort du cerf sacré,17101,2017-11-01,1,11,2017,90,7880.0,25492.0,30756,53787,597.0,2907.0,399057.0,0.0,tt5715874,en,The Killing of a Sacred Deer,26.461,121.0,,2900.0,7.0,Colin Farrell,27.247,Nicole Kidman,23.202,Barry Keoghan,66.097
2918,2881,Coldwater,14427,2014-07-09,9,7,2014,84,5923.0,26413.0,34511,53547,637.0,364.0,172520.0,750000.0,tt2198956,en,Coldwater,5.884,100.0,,134.0,6.6,P.J. Boudousqué,1.4,James C. Burns,1.4,Chris Petrovski,1.966
2919,2882,Martha Marcy May Marlene,12442,2012-02-29,29,2,2012,43,3268.0,21214.0,27571,53521,1244.0,107.0,50837.0,0.0,tt1441326,en,Martha Marcy May Marlene,12.443,101.0,,595.0,6.7,Elizabeth Olsen,27.809,John Hawkes,4.074,Sarah Paulson,12.291
2920,2883,Lola (2010),11433,2010-05-05,5,5,2010,19,1402.0,11267.0,15234,53356,2808.0,,,,,,,,,,,,,,,,,
2921,2884,La Désintégration,12704,2012-02-15,15,2,2012,54,2666.0,16404.0,20956,53337,987.0,106.0,133246.0,2200000.0,tt1920984,fr,La Désintégration,1.338,78.0,,18.0,5.6,Rashid Debbouze,0.6,Yassine Azzouz,1.38,Ymanol Perset,1.799
2922,2885,Give Me Liberty,19556,2019-07-24,24,7,2019,74,3519.0,17592.0,22592,53300,720.0,3376.0,565720.0,0.0,tt4169146,en,Give Me Liberty,4.451,111.0,,48.0,6.7,Chris Galust,2.524,Lauren Spencer,0.803,Maxim Stoyanov,1.22
2923,2886,Le Café du pont,11460,2010-08-04,4,8,2010,188,6716.0,28259.0,37592,53136,282.0,578.0,51814.0,0.0,tt1703826,fr,Le Café du pont,1.264,95.0,,4.0,6.3,Bernard Campan,1.856,Cécile Rebboah,1.847,Thomas Durastel,0.6
2924,2887,Le Portrait interdit,17712,2017-12-20,20,12,2017,34,2303.0,,13945,53104,1561.0,2906.0,480647.0,0.0,tt4961016,fr,Le Portrait interdit,1.665,94.0,,11.0,6.1,Melvil Poupaud,5.984,Fan Bingbing,14.617,Wu Yue,2.165
2925,2888,Ma petite planète chérie,11928,2010-10-20,20,10,2010,31,1491.0,,8784,53058,1711.0,577.0,57401.0,0.0,,fr,Ma petite planète chérie,0.6,44.0,,3.0,8.2,Nadine Servan,0.6,Françoise Monneret,0.6,Marie-Camille Matthias,0.6
2926,2889,Maggie a un plan,15796,2016-04-27,27,4,2016,98,6053.0,28342.0,33844,52941,540.0,1290.0,312669.0,0.0,tt3471098,en,Maggie's Plan,10.799,92.0,,309.0,5.7,Greta Gerwig,6.241,Ethan Hawke,19.024,Julianne Moore,16.049
2927,2890,Traviata et nous,13121,2012-10-24,24,10,2012,32,2033.0,10681.0,15226,52938,1654.0,105.0,146592.0,0.0,tt2294917,fr,Traviata et nous,0.947,112.0,,3.0,6.0,Natalie Dessay,2.836,Jean-François Sivadier,1.96,Louis Langrée,0.6
2928,2891,Ninja Assassin,11049,2010-02-10,10,2,2010,100,5820.0,33381.0,41223,52917,529.0,576.0,22832.0,40000000.0,tt1186367,en,Ninja Assassin,166.171,99.0,"N'ayez pas peur de l'arme, mais de la main qui la manie.",1131.0,6.5,Rain,2.617,Naomie Harris,14.064,Sung Kang,11.474
2929,2892,A Ghost Story,17216,2017-12-20,20,12,2017,61,3605.0,,17230,52860,866.0,2905.0,428449.0,100000.0,tt6265828,en,A Ghost Story,19.608,92.0,Tout n'est qu'une question de temps,1858.0,7.1,Casey Affleck,10.498,Rooney Mara,16.1,Will Oldham,0.6
2930,2893,Le Voyage de Lila,18259,2018-06-06,6,6,2018,122,8432.0,12438.0,14025,52841,433.0,3665.0,478795.0,0.0,tt6870750,es,El Libro de Lila,0.746,76.0,,4.0,6.8,María Sofía Montoya Solera,0.6,Antoine Philippart Marín,0.6,Estefanía Beatriz Duque Giraldo,0.6
2931,2894,Les Chansons que mes frères m’ont apprises,15438,2015-09-09,9,9,2015,71,2033.0,15295.0,20103,52821,743.0,,,,,,,,,,,,,,,,,
2932,2895,Le Prix à payer (2015),15047,2015-02-04,4,2,2015,18,2581.0,10393.0,14245,52544,2919.0,,,,,,,,,,,,,,,,,
2933,2896,Cats,19653,2019-12-25,25,12,2019,283,5000.0,28886.0,40091,52505,185.0,,,,,,,,,,,,,,,,,
2934,2897,Je me suis fait tout petit,12857,2012-07-11,11,7,2012,118,6011.0,29763.0,37967,52503,444.0,104.0,147798.0,0.0,tt1992163,fr,Je me suis fait tout petit,2.184,96.0,,12.0,6.3,Denis Ménochet,7.322,Vanessa Paradis,8.666,Léa Drucker,5.293
2935,2898,Le Garçon et le Monde,14719,2014-10-08,8,10,2014,70,1647.0,7610.0,10223,52418,748.0,363.0,223706.0,0.0,tt3183630,pt,O Menino e o Mundo,5.995,79.0,,176.0,7.3,Vinicius Garcia,0.6,Lu Horta,0.6,Marco Aurélio Campos,0.6
2936,2899,Des saumons dans le désert,12733,2012-06-06,6,6,2012,101,4825.0,29917.0,38438,52324,518.0,103.0,81025.0,0.0,tt1441952,en,Salmon Fishing in the Yemen,9.253,111.0,,724.0,6.4,Ewan McGregor,19.483,Emily Blunt,22.704,Kristin Scott Thomas,9.902
2937,2900,The Deep Blue Sea,12724,2012-06-20,20,6,2012,28,2605.0,13590.0,21009,52292,1867.0,,,,,,,,,,,,,,,,,
2938,2901,Tonnerre,14111,2014-01-29,29,1,2014,50,2260.0,18027.0,22794,52143,1042.0,362.0,208837.0,0.0,tt2847090,fr,Tonnerre,1.816,100.0,,20.0,5.9,Vincent Macaigne,1.979,Solène Rigot,8.018,Bernard Ménez,1.997
2939,2902,Entre nos mains,11806,2010-10-06,6,10,2010,57,2099.0,10379.0,13478,52139,914.0,,,,,,,,,,,,,,,,,
2940,2903,Sherif Jackson,13667,2013-10-09,9,10,2013,74,4250.0,25938.0,32500,52064,703.0,,,,,,,,,,,,,,,,,
