,tmdb_id,budget,imdb_id,original_language,original_title,tmdb_popularity,runtime,tagline,title,tmdb_vote_count,tmdb_vote_average,cast1,cast1_popularity,cast2,cast2_popularity,cast3,cast3_popularity
2301,369780.0,0.0,tt4741686,fr,Joséphine s'arrondit,5.381,95.0,,Joséphine s'arrondit,250.0,5.9,Marilou Berry,4.445,Mehdi Nebbou,3.438,Medi Sadoun,5.43
2302,207932.0,75000000.0,tt3062096,en,Inferno,42.726,121.0,Son plus grand défi. Le dernier espoir de l’humanité.,Inferno,5467.0,6.0,Tom Hanks,27.68,Felicity Jones,17.879,Omar Sy,11.612
2303,343611.0,60000000.0,tt3393786,en,Jack Reacher: Never Go Back,134.923,118.0,"Sans concession, sans remords, sans retour",Jack Reacher : Never Go Back,3973.0,5.9,Tom Cruise,33.252,Cobie Smulders,17.367,Danika Yarosh,15.317
2304,382598.0,0.0,tt4993964,fr,À fond,22.418,91.0,Ce devait être des vacances tranquilles en famille…,À Fond,509.0,5.9,José Garcia,9.222,André Dussollier,3.534,Caroline Vigneaux,7.333
2305,830480.0,0.0,,fr,"Il était une fois... ""Moi, Daniel Blake""",0.6,52.0,,"Il était une fois... ""Moi, Daniel Blake""",0.0,0.0,Ken Loach,2.262,,,,
2306,339397.0,30000000.0,tt4513674,en,Café Society,14.334,85.0,,Café Society,2361.0,6.5,Jesse Eisenberg,26.416,Kristen Stewart,27.094,Steve Carell,18.466
2307,302348.0,0.0,tt3204734,en,Allies,4.807,90.0,,Alliés,28.0,5.5,Julian Ovenden,6.42,Chris Reilly,3.406,Matt Willis,1.344
2308,299687.0,38000000.0,tt2304933,en,The 5th Wave,58.052,113.0,Nous contre-attaquons.,La 5ème Vague,5079.0,5.9,Chloë Grace Moretz,60.591,Nick Robinson,13.714,Ron Livingston,14.987
2309,332210.0,70000000.0,tt4624424,en,Storks,46.275,87.0,Comment livre‐t‐on les bébés ?,Cigognes et compagnie,1949.0,6.6,Andy Samberg,30.557,Katie Crown,6.521,Kelsey Grammer,11.78
2310,352342.0,0.0,tt4283358,fr,Les saisons,3.541,97.0,,Les saisons,55.0,6.8,Philippe Barbeau,0.6,,,,
2311,338189.0,10000000.0,tt4645368,fr,Juste la fin du monde,25.072,95.0,Cela aurait été un délicieux dîner en famille. Si…,Juste la fin du monde,1367.0,7.2,Gaspard Ulliel,31.48,Nathalie Baye,7.728,Vincent Cassel,24.608
2312,384371.0,0.0,tt4857596,fr,Adopte un veuf,5.745,97.0,Il n'y a pas d'âge pour la coloc'.,Adopte un veuf,322.0,6.3,André Dussollier,3.534,Bérengère Krief,1.478,Arnaud Ducret,6.01
2313,363676.0,60000000.0,tt3263904,en,Sully,33.747,96.0,L'histoire jamais racontée du Miracle sur l'Hudson.,Sully,5993.0,7.1,Tom Hanks,27.68,Aaron Eckhart,14.824,Laura Linney,13.659
2314,392142.0,12156348.0,tt5091538,fr,La Folle Histoire de Max et Léon,10.469,98.0,,La Folle Histoire de Max et Léon,676.0,6.4,Grégoire Ludig,3.045,David Marsais,3.137,Bernard Farcy,2.515
2315,332794.0,20000000.0,tt1659619,fr,L'Odyssée,10.253,122.0,,L'Odyssée,345.0,6.8,Lambert Wilson,17.157,Pierre Niney,11.161,Audrey Tautou,17.396
2316,47933.0,165000000.0,tt1628841,en,Independence Day: Resurgence,70.632,120.0,On a toujours su qu'ils reviendraient,Independence Day : Resurgence,5212.0,5.2,Liam Hemsworth,8.734,Jeff Goldblum,17.472,Jessie T. Usher,8.549
2317,,,,,,,,,,,,,,,,,
2318,377799.0,5300000.0,tt4505208,fr,La Vache,8.299,91.0,Ils vont vous donner le sourire!,La Vache,275.0,6.8,Fatsah Bouyahmed,1.335,Lambert Wilson,17.157,Jamel Debbouze,7.687
2319,382593.0,0.0,tt5833730,fr,Papa ou maman 2,8.428,87.0,"2 Papas, 2 Mamans, 2 fois pire !",Papa ou maman 2,530.0,6.2,Laurent Lafitte,6.776,Marina Foïs,6.346,Alexandre Desrousseaux,0.84
2320,258489.0,180000000.0,tt0918940,en,The Legend of Tarzan,48.592,110.0,La jungle a retrouvé son roi.,Tarzan,5501.0,5.9,Alexander Skarsgård,19.767,Christoph Waltz,10.77,Samuel L. Jackson,28.847
2321,198916.0,0.0,tt0211192,ru,Алиса в Зазеркалье,2.211,39.0,,Alice de l'autre côté du miroir,16.0,7.6,Marina Neyolova,0.634,Rostislav Plyatt,0.6,Mikhail Svetin,2.014
2322,259693.0,40000000.0,tt3065204,en,The Conjuring 2,180.18,133.0,D'après les véritables dossiers d'Ed et Lorraine Warren.,Conjuring 2 : Le cas Enfield,6740.0,7.3,Patrick Wilson,47.541,Vera Farmiga,27.019,Madison Wolfe,13.868
2323,324668.0,120000000.0,tt4196776,en,Jason Bourne,33.948,123.0,Il se souvient de tout mais il ne sait pas tout,Jason Bourne,4876.0,6.3,Matt Damon,25.666,Alicia Vikander,18.177,Tommy Lee Jones,36.201
2324,375950.0,0.0,tt5078326,fr,Médecin de campagne,6.883,102.0,,Médecin de campagne,183.0,6.2,François Cluzet,6.028,Marianne Denicourt,2.1,Isabelle Sadoyan,3.912
2325,312221.0,37000000.0,tt3076658,en,Creed,103.48,132.0,Votre héritage est plus qu’un nom.,Creed : L'héritage de Rocky Balboa,5911.0,7.4,Michael B. Jordan,18.016,Sylvester Stallone,25.232,Tessa Thompson,17.061
2326,68735.0,160000000.0,tt0803096,en,Warcraft,60.03,124.0,Deux mondes. Une seule terre.,Warcraft : Le Commencement,5723.0,6.3,Travis Fimmel,32.692,Paula Patton,23.003,Ben Foster,6.997
2327,273248.0,44000000.0,tt3460252,en,The Hateful Eight,24.735,180.0,Personne ne vient ici sans raison.,Les Huit Salopards,11991.0,7.7,Samuel L. Jackson,28.847,Kurt Russell,18.012,Jennifer Jason Leigh,26.249
2328,258509.0,90000000.0,tt2974918,en,Alvin and the Chipmunks: The Road Chip,46.576,93.0,Fast & Fourrure,Alvin et les Chipmunks : À fond la caisse,1356.0,6.0,Jason Lee,19.622,Justin Long,12.42,Bella Thorne,12.769
2329,342473.0,30000000.0,tt2261287,en,Ballerina,55.487,90.0,Une étoile va naître,Ballerina,1601.0,7.2,Elle Fanning,16.887,Dane DeHaan,13.86,Carly Rae Jepsen,1.115
2330,121856.0,125000000.0,tt2094766,en,Assassin's Creed,50.538,116.0,Plongez dans l'histoire,Assassin's Creed,6775.0,5.4,Michael Fassbender,17.321,Marion Cotillard,17.992,Jeremy Irons,10.519
2331,330764.0,8700000.0,tt3792960,fr,Le tout nouveau testament,13.612,110.0,Dieu existe. Il habite à Bruxelles.,Le Tout nouveau testament,1361.0,6.6,Pili Groyne,6.077,Benoît Poelvoorde,4.237,Yolande Moreau,4.664
2332,318846.0,28000000.0,tt1596363,en,The Big Short,27.478,131.0,L'histoire vraie d'un pari fou !,The Big Short : Le Casse du Siècle,7372.0,7.3,Christian Bale,30.479,Steve Carell,18.466,Ryan Gosling,10.491
2333,227973.0,99000000.0,tt2452042,en,The Peanuts Movie,40.363,89.0,Rêver plus grand,Snoopy et les Peanuts : Le film,1316.0,6.8,Noah Schnapp,10.373,Bill Melendez,1.995,Marleik 'Mar Mar' Walker,1.62
2334,581472.0,0.0,tt8131466,fr,Diversion,1.039,22.0,,Diversion,6.0,4.7,Eric Poulain,0.6,Francisco Gil,0.6,Juliette Kowski,0.6
2335,,,,,,,,,,,,,,,,,
2336,,,,,,,,,,,,,,,,,
2337,341392.0,0.0,tt4085944,fr,Lolo,8.69,99.0,Parfois le bonheur ne tient qu'a un fils,Lolo,307.0,5.3,Julie Delpy,10.215,Dany Boon,8.485,Vincent Lacoste,4.993
2338,352025.0,0.0,tt1918911,fr,Un + une,6.446,113.0,,Un + Une,170.0,5.9,Jean Dujardin,11.604,Elsa Zylberstein,6.314,Christophe Lambert,12.561
2339,158852.0,190000000.0,tt1964418,en,Tomorrowland,71.974,130.0,Et s'il existait un endroit où tout était possible ?,À la poursuite de demain,6120.0,6.2,George Clooney,16.481,Hugh Laurie,6.046,Britt Robertson,22.95
2340,282984.0,11000000.0,tt3715320,en,Irrational Man,11.3,94.0,,L’Homme irrationnel,2071.0,6.5,Joaquin Phoenix,16.746,Emma Stone,24.591,Jamie Blackley,4.259
2341,296098.0,40000000.0,tt3682448,en,Bridge of Spies,15.873,141.0,L'équilibre entre guerre et paix ne tient qu'à un seul homme.,Le pont des espions,5889.0,7.2,Tom Hanks,27.68,Mark Rylance,24.002,Amy Ryan,13.93
2342,9963.0,20000000.0,tt0477071,en,Premonition,16.101,93.0,La réalité n'est qu'un cauchemar.,Prémonition,1241.0,6.3,Sandra Bullock,24.909,Julian McMahon,10.758,Courtney Taylor Burness,4.751
2343,329712.0,0.0,tt4428814,fr,La Loi du marché,5.912,113.0,,La Loi du marché,270.0,6.5,Vincent Lindon,6.823,Karine de Mirbeck,1.741,Mathieu Schaller,1.476
2344,329809.0,0.0,tt4216908,fr,L'Hermine,7.377,93.0,,L'Hermine,161.0,6.1,Fabrice Luchini,6.288,Sidse Babett Knudsen,12.388,Michaël Abiteboul,4.665
2345,785545.0,0.0,tt15857304,en,Shaun the Sheep: The Flight Before Christmas,102.004,30.0,,Shaun le mouton : L'Échappée de Noël,58.0,6.9,Justin Fletcher,3.14,John Sparkes,3.331,Kate Harbour,4.589
2346,,,,,,,,,,,,,,,,,
2347,352157.0,0.0,tt4428788,fr,Marguerite,6.697,127.0,,Marguerite,227.0,6.4,Catherine Frot,6.567,André Marcon,1.708,Michel Fau,0.6
2348,316854.0,5300000.0,tt3519272,fr,Les souvenirs,6.384,95.0,,Les souvenirs,89.0,6.3,Michel Blanc,7.453,Annie Cordy,1.836,Mathieu Spinosi,0.6
2349,205596.0,14000000.0,tt2084970,en,The Imitation Game,56.791,115.0,"Vous ne connaissez pas cet homme. Pourtant, il a changé nos vies.",Imitation Game,14533.0,8.0,Benedict Cumberbatch,42.359,Keira Knightley,17.411,Matthew Goode,17.845
2350,382591.0,0.0,tt5078204,fr,Demain tout commence,24.226,115.0,,Demain tout commence,2687.0,7.8,Omar Sy,11.612,Gloria Colston,5.123,Clémence Poésy,10.585
2351,214756.0,68000000.0,tt2637276,en,Ted 2,175.993,115.0,Les potes du tonnerre reviennent,Ted 2,6133.0,6.3,Mark Wahlberg,41.12,Seth MacFarlane,10.468,Amanda Seyfried,31.144
2352,254128.0,110000000.0,tt2126355,en,San Andreas,152.039,115.0,Où serez-vous ?,San Andreas,7138.0,6.2,Dwayne Johnson,27.81,Alexandra Daddario,30.21,Carla Gugino,31.211
2353,366566.0,0.0,tt1659611,fr,Le grand partage,6.159,102.0,,Le Grand Partage,180.0,4.8,Karin Viard,5.134,Didier Bourdon,4.59,Valérie Bonneton,2.044
2354,325848.0,0.0,tt4466362,fr,'Connasse' : Princesse des cœurs,8.019,80.0,,'Connasse' : Princesse des cœurs,422.0,5.8,Camille Cottin,7.109,Antony Hickling,3.59,Lou Cottin,0.6
2355,166424.0,120000000.0,tt1502712,en,Fantastic Four,66.131,100.0,Une nouvelle ère commence.,Les 4 Fantastiques,5121.0,4.4,Miles Teller,10.284,Michael B. Jordan,18.016,Kate Mara,20.297
2356,904203.0,0.0,,fr,One Piece - En route vers l'épisode 1000,18.322,40.0,,One Piece - En route vers l'épisode 1000,4.0,5.6,Hiroyuki Nakano,0.84,Takanori Asada,0.6,Shinji Shimizu,0.6
2357,309302.0,38000000.0,tt2909116,zh,狼图腾,10.14,121.0,,Le dernier loup,320.0,6.5,William Feng,7.17,Shawn Dou,6.28,Ankhnyam Ragchaa,2.682
2358,228165.0,74000000.0,tt2279373,en,The SpongeBob Movie: Sponge Out of Water,66.415,93.0,,"Bob l'éponge, le film : Un héros sort de l'eau",1946.0,6.1,Tom Kenny,9.416,Bill Fagerbakke,8.851,Rodger Bumpass,6.941
2359,87101.0,155000000.0,tt1340138,en,Terminator Genisys,121.325,126.0,La menace a changé.,Terminator Genisys,7157.0,5.9,Arnold Schwarzenegger,44.327,Jason Clarke,16.508,Emilia Clarke,21.585
2360,323020.0,14000000.0,tt4024546,fr,Bis,5.901,98.0,Ils sont de retour en 1986,Bis,464.0,5.4,Franck Dubosc,5.083,Kad Merad,3.8,Alexandra Lamy,5.223
2361,,,,,,,,,,,,,,,,,
2362,271724.0,0.0,tt2891070,fr,Hippocrate,8.405,102.0,"Ne craignez rien, votre santé est entre de bonnes mains",Hippocrate,364.0,6.5,Vincent Lacoste,4.993,Reda Kateb,3.294,Jacques Gamblin,1.959
2363,116745.0,90000000.0,tt0359950,en,The Secret Life of Walter Mitty,49.827,114.0,Vivez l’impossible,La Vie rêvée de Walter Mitty,6472.0,7.1,Ben Stiller,13.39,Kristen Wiig,17.841,Sean Penn,11.434
2364,298614.0,0.0,tt3667648,fr,Une heure de tranquillité,7.497,79.0,,Une Heure de tranquillité,289.0,5.3,Christian Clavier,6.732,Carole Bouquet,14.225,Valérie Bonneton,2.044
2365,222935.0,12000000.0,tt2582846,en,The Fault in Our Stars,58.241,125.0,Tombez amoureux,Nos étoiles contraires,9927.0,7.6,Shailene Woodley,19.95,Ansel Elgort,20.147,Nat Wolff,15.252
2366,151960.0,50000000.0,tt1691917,en,Planes,44.077,92.0,Au‐dessus du monde de Cars,Planes,1348.0,5.9,Dane Cook,9.351,Carlos Alazraqui,5.864,Val Kilmer,19.649
2367,175112.0,0.0,tt2483260,en,Tinker Bell and the Pirate Fairy,61.914,88.0,,Clochette et la fée pirate,786.0,6.8,Mae Whitman,13.536,Christina Hendricks,19.861,Tom Hiddleston,29.12
2368,289153.0,0.0,tt2978426,fr,Tu veux... ou tu veux pas?,8.437,87.0,,Tu veux... ou tu veux pas?,238.0,5.3,Sophie Marceau,20.213,Patrick Bruel,2.647,Alexia Barlier,6.109
2369,229297.0,16800000.0,tt2870756,en,Magic in the Moonlight,15.579,98.0,,Magic in the Moonlight,1803.0,6.5,Colin Firth,15.249,Emma Stone,24.591,Hamish Linklater,13.385
2370,138103.0,90000000.0,tt2333784,en,The Expendables 3,75.84,126.0,"Nouvelle équipe, nouvelle attitude, nouvelle mission.",Expendables 3,4092.0,6.2,Sylvester Stallone,25.232,Jason Statham,62.149,Harrison Ford,18.142
2371,265228.0,0.0,tt3409392,fr,Timbuktu,8.067,97.0,,Timbuktu,378.0,6.9,Ibrahim Ahmed,1.3,Toulou Kiki,1.22,Layla Walet Mohamed,1.057
2372,227783.0,42000000.0,tt1821658,en,The Nut Job,24.03,85.0,,Opération Casse-noisette,789.0,5.7,Will Arnett,16.797,Sarah Gadon,13.148,Gabriel Iglesias,5.537
2373,265177.0,4900000.0,tt3612616,fr,Mommy,16.084,138.0,,Mommy,2269.0,8.3,Anne Dorval,4.138,Antoine Olivier Pilon,3.797,Suzanne Clément,8.048
2374,248390.0,10916704.0,tt2969776,fr,Le crocodile du Botswanga,5.139,90.0,,Le crocodile du Botswanga,269.0,5.2,Fabrice Eboué,0.732,Thomas Ngijol,0.6,Franck de la Personne,1.475
2375,225574.0,50000000.0,tt2024469,en,Non-Stop,23.048,106.0,146 passagers. 146 suspects.,Non-Stop,4544.0,6.8,Liam Neeson,34.171,Julianne Moore,16.049,Scoot McNairy,12.788
2376,137113.0,178000000.0,tt1631867,en,Edge of Tomorrow,66.497,108.0,Vivre. Mourir. Recommencer.,Edge of Tomorrow,11540.0,7.6,Tom Cruise,33.252,Emily Blunt,22.704,Brendan Gleeson,24.368
2377,152760.0,70000000.0,tt2177771,en,The Monuments Men,36.2,118.0,Le plus grand pillage d'oeuvres d'art de l'histoire.,Monuments Men,3062.0,6.0,George Clooney,16.481,Matt Damon,25.666,Bill Murray,15.143
2378,880041.0,0.0,,fr,Noé Ark,35.238,238.0,,Le Déluge : L'Épopée de Noé,0.0,0.0,,,,,,
2379,,,,,,,,,,,,,,,,,
2380,273169.0,5000000.0,tt3098306,fr,Sous les jupes des filles,6.655,116.0,Un film de femmes pour les femmes ... et les hommes qui les aiment,Sous les jupes des filles,325.0,5.8,Isabelle Adjani,14.915,Alice Belaïdi,6.716,Laetitia Casta,8.645
2381,,,,,,,,,,,,,,,,,
2382,140870.0,19700000.0,tt2368672,fr,Minuscule - La vallée des fourmis perdues,27.244,82.0,Une aventure épique au ras de terre,Minuscule - La vallée des fourmis perdues,336.0,6.9,John DeCantis,0.6,Suzy Wilson,0.6,,
2383,120467.0,30000000.0,tt2278388,en,The Grand Budapest Hotel,37.677,100.0,Une affaire de meurtre pour le concierge.,The Grand Budapest Hotel,12185.0,8.1,Ralph Fiennes,32.43,Tony Revolori,12.712,Adrien Brody,16.495
2384,262500.0,110000000.0,tt2908446,en,Insurgent,90.111,119.0,Affrontez la réalité.,Divergente 2 : L'Insurrection,8848.0,6.4,Shailene Woodley,19.95,Theo James,19.985,Octavia Spencer,8.646
2385,137106.0,60000000.0,tt1490017,en,The Lego Movie,45.842,100.0,Leur destin est entre ses petites mains jaunes,La Grande Aventure LEGO,6529.0,7.4,Chris Pratt,31.211,Will Ferrell,9.602,Elizabeth Banks,13.241
2386,147441.0,140000000.0,tt1528100,en,Exodus: Gods and Kings,177.28,150.0,"Pour libérer un peuple, il va défier un empire",Exodus : Gods and Kings,3897.0,5.8,Christian Bale,30.479,Joel Edgerton,10.866,John Turturro,58.286
2387,197950.0,26000000.0,tt2935564,fr,La French,10.999,135.0,"Pour arrêter un dangereux baron de la drogue, il faut un flic dangereux.",La French,592.0,7.1,Jean Dujardin,11.604,Gilles Lellouche,6.318,Céline Sallette,6.001
2388,250546.0,6500000.0,tt3322940,en,Annabelle,78.758,99.0,La terrifiante histoire de la poupée maléfique,Annabelle,5159.0,5.7,Annabelle Wallis,41.472,Ward Horton,10.615,Tony Amendola,3.804
2389,53182.0,110000000.0,tt1253863,en,300: Rise of an Empire,66.46,102.0,Gloire et vengeance.,300 : La Naissance d’un Empire,5485.0,6.1,Sullivan Stapleton,10.129,Eva Green,19.293,Lena Headey,23.805
2390,250349.0,6000000.0,tt3202120,fr,Barbecue,6.996,97.0,,Barbecue,551.0,5.8,Lambert Wilson,17.157,Franck Dubosc,5.083,Florence Foresti,2.802
2391,54138.0,190000000.0,tt1408101,en,Star Trek Into Darkness,56.89,130.0,Notre monde va sombrer.,Star Trek Into Darkness,7966.0,7.3,Chris Pine,22.203,Zachary Quinto,8.128,Zoe Saldana,19.751
2392,209355.0,5112027.0,tt2609222,fr,Quai d'Orsay,8.585,113.0,Il doit écrire les discours du ministre !,Quai d'Orsay,228.0,6.1,Thierry Lhermitte,1.816,Raphaël Personnaz,6.95,Niels Arestrup,4.07
2393,468302.0,0.0,tt7204006,it,Ammore e malavita,6.81,133.0,,Ammore e malavita,230.0,6.6,Giampaolo Morelli,3.042,Serena Rossi,4.41,Claudia Gerini,10.966
2394,152780.0,11000000.0,tt2404461,fr,Le passé,9.266,130.0,,Le Passé,404.0,7.3,Bérénice Bejo,8.875,Ali Mosaffa,3.262,Tahar Rahim,4.994
2395,160564.0,0.0,tt2241691,fr,Au bout du conte,3.664,101.0,,Au bout du conte,79.0,5.6,Agnès Jaoui,0.733,Jean-Pierre Bacri,2.617,Agathe Bonitzer,7.051
2396,68726.0,180000000.0,tt1663662,en,Pacific Rim,175.573,130.0,La résistance est en marche.,Pacific Rim,10484.0,6.8,Charlie Hunnam,24.924,Rinko Kikuchi,12.229,Idris Elba,22.388
2397,159121.0,0.0,tt2215395,fr,Paulette,11.078,87.0,Il y a un nouveau dealer en ville !,Paulette,334.0,6.4,Bernadette Lafont,2.282,Carmen Maura,5.269,Dominique Lavanant,1.303
2398,152584.0,4300000.0,tt2278871,fr,La Vie d'Adèle - Chapitres 1 et 2,31.35,179.0,L'amant connaît juste l’amour !,La Vie d'Adèle - Chapitres 1 et 2,3825.0,7.1,Adèle Exarchopoulos,9.783,Léa Seydoux,33.274,Salim Kechiouche,7.703
2399,202575.0,34000000.0,tt3148834,en,The House of Magic,18.784,82.0,Tonerre : Le chat hanté,Le Manoir magique,283.0,6.3,Grant George,4.459,Shanelle Workman,2.096,Joey Camen,1.336
2400,52002.0,0.0,tt1635460,en,Happiness is Hate Therapy,1.4,116.0,,Happiness is Hate Therapy,0.0,0.0,Boyd Banks,2.66,Matt Baram,0.895,Lisa Brooke,0.6
2401,170689.0,0.0,tt2106550,fr,Möbius,11.105,103.0,La trahison ne fait aucun allié.,Möbius,174.0,5.7,Jean Dujardin,11.604,Cécile de France,7.466,Tim Roth,19.332
2402,169020.0,0.0,tt2293138,fr,Vive la France,6.762,97.0,,Vive la France,303.0,5.2,Michaël Youn,3.145,José Garcia,9.222,Isabelle Funaro,2.72
2403,146233.0,46000000.0,tt1392214,en,Prisoners,131.858,146.0,Une recherche désespérée.,Prisoners,9161.0,8.1,Hugh Jackman,21.876,Jake Gyllenhaal,25.473,Maria Bello,15.698
2404,138843.0,13000000.0,tt1457767,en,The Conjuring,210.644,112.0,Inspiré de faits réels,Conjuring : Les dossiers Warren,9294.0,7.5,Vera Farmiga,27.019,Patrick Wilson,47.541,Lili Taylor,26.781
2405,156236.0,0.0,tt2207050,fr,Alceste à bicyclette,6.183,104.0,"Comédie, drame, thêatre, Molière...",Alceste à bicyclette,164.0,6.6,Fabrice Luchini,6.288,Lambert Wilson,17.157,Maya Sansa,4.968
2406,57201.0,215000000.0,tt1210819,en,The Lone Ranger,66.402,149.0,naissance d’un héros,Lone Ranger : Naissance d'un héros,5081.0,6.1,Johnny Depp,42.666,Armie Hammer,14.256,Tom Wilkinson,14.095
2407,116711.0,100000000.0,tt0848537,en,Epic,56.274,102.0,L’univers de drôles d’insectes,Epic : La bataille du royaume secret,2295.0,6.5,Colin Farrell,27.247,Amanda Seyfried,31.144,Christoph Waltz,10.77
2408,186161.0,7000000.0,tt2261749,fr,La Cage Dorée,5.421,90.0,"Plus qu'une loge, un coin de Paradis...",La Cage dorée,279.0,6.8,Rita Blanco,1.797,Joaquim de Almeida,10.359,Roland Giraud,1.489
2409,82700.0,130000000.0,tt1815862,en,After Earth,73.758,100.0,"Le danger est bien réel, mais la peur est un choix.",After Earth,5757.0,5.2,Jaden Smith,6.127,Will Smith,25.561,Sophie Okonedo,17.913
2410,72331.0,69000000.0,tt1611224,en,Abraham Lincoln: Vampire Hunter,156.331,105.0,La guerre secrète du président.,Abraham Lincoln : Chasseur de Vampires,2765.0,5.7,Benjamin Walker,10.131,Dominic Cooper,15.585,Anthony Mackie,16.146
2411,75612.0,120000000.0,tt1483013,en,Oblivion,33.142,126.0,La Terre est un souvenir pour lequel il faut se battre.,Oblivion,9191.0,6.6,Tom Cruise,33.252,Morgan Freeman,25.481,Olga Kurylenko,25.482
2412,173185.0,0.0,tt2186812,fr,20 ans d'écart,49.956,92.0,"Plus la différence est grande, plus c'est amusant !",20 ans d'écart,1004.0,6.3,Virginie Efira,19.056,Pierre Niney,11.161,Gilles Cohen,5.067
2413,222297.0,0.0,tt3013258,fr,Sur le chemin de l'école,4.46,77.0,,Sur le chemin de l'école,86.0,6.7,Noura Azzagagh,0.6,Zahira Badi,0.6,Carlito,0.6
2414,160588.0,18000000.0,tt2334873,en,Blue Jasmine,20.119,99.0,,Blue Jasmine,2936.0,7.0,Alec Baldwin,12.252,Cate Blanchett,19.278,Louis C.K.,7.55
2415,76285.0,90000000.0,tt1854564,en,Percy Jackson: Sea of Monsters,57.637,106.0,"Là où il y a des dieux, il y a aussi des monstres...",Percy Jackson : La Mer des monstres,4434.0,6.0,Logan Lerman,16.687,Brandon T. Jackson,6.406,Alexandra Daddario,30.21
2416,68724.0,115000000.0,tt1535108,en,Elysium,57.919,110.0,Le meilleur endroit pour vivre n'est pas sur Terre.,Elysium,7445.0,6.5,Matt Damon,25.666,Jodie Foster,22.218,Sharlto Copley,11.678
2417,206408.0,0.0,tt1937118,fr,Casse-Tête Chinois,8.182,114.0,,Casse-tête chinois,559.0,6.6,Romain Duris,13.308,Audrey Tautou,17.396,Cécile de France,7.466
2418,,,,,,,,,,,,,,,,,
2419,68728.0,200000000.0,tt1623205,en,Oz the Great and Powerful,45.572,127.0,"À Oz, rien n'est comme on l'imagine",Le Monde fantastique d’Oz,5879.0,5.9,James Franco,10.573,Mila Kunis,26.214,Rachel Weisz,15.453
2420,183836.0,0.0,tt2354181,fr,Les Gamins,6.851,95.0,,Les Gamins,446.0,6.1,Alain Chabat,5.13,Max Boublil,2.233,Sandrine Kiberlain,7.897
2421,72197.0,60000000.0,tt1430626,en,The Pirates! In an Adventure with Scientists!,10.879,89.0,Préparez-vous pour une nouvelle race de pirates,"Les Pirates ! Bons à rien, mauvais en tout",861.0,6.4,Hugh Grant,18.327,Martin Freeman,12.29,Imelda Staunton,6.224
2422,59967.0,30000000.0,tt1276104,en,Looper,46.623,110.0,Affrontez votre futur.,Looper,8828.0,6.9,Joseph Gordon-Levitt,16.948,Bruce Willis,22.43,Emily Blunt,22.704
2423,126319.0,12516654.0,tt1816518,fr,Ernest et Célestine,8.968,79.0,,Ernest et Célestine,455.0,7.8,Anne-Marie Loop,1.568,Lambert Wilson,17.157,Pauline Brunner,1.418
2424,82990.0,5000000.0,tt2109184,en,Paranormal Activity 4,33.311,87.0,Ça n'a jamais été aussi proche.,Paranormal Activity 4,1548.0,5.4,Katie Featherston,5.334,Kathryn Newton,20.804,Matt Shively,3.257
2425,49040.0,130000000.0,tt1194173,en,The Bourne Legacy,54.419,136.0,Il n'y avait pas qu'un seul agent.,Jason Bourne : L'Héritage,4848.0,6.2,Jeremy Renner,24.232,Rachel Weisz,15.453,Edward Norton,16.846
2426,123229.0,0.0,tt2282849,fr,Les Kaïra,7.781,95.0,,Les Kaïra,292.0,5.1,Ramzy Bedia,9.627,Medi Sadoun,5.43,Franck Gastambide,8.018
2427,76726.0,15000000.0,tt1706593,en,Chronicle,83.013,84.0,L'abus de superpouvoirs est dangereux pour la santé.,Chronicle,4334.0,6.8,Dane DeHaan,13.86,Alex Russell,13.145,Michael B. Jordan,18.016
2428,49529.0,250000000.0,tt0401729,en,John Carter,141.93,140.0,Un nouveau monde vous attend.,John Carter,4693.0,6.2,Taylor Kitsch,16.87,Lynn Collins,21.578,Samantha Morton,8.052
2429,139651.0,0.0,tt2094877,fr,Les saveurs du Palais,11.436,91.0,,Les saveurs du Palais,211.0,6.3,Catherine Frot,6.567,Arthur Dupont,2.872,Jean D'Ormesson,1.932
